Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
64,2,52512,47313,47297,1,1,2,0,0,0,0,0,0,0,0,DLF,28000,NEXT_MONTH
64,1,52513,77042,77041,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,150000,NEXT_MONTH
64,2,52513,77042,77041,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,150000,NEXT_MONTH
64,1,52513,39881,39876,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,160000,NEXT_MONTH
64,2,52513,39881,39876,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,160000,NEXT_MONTH
64,1,52513,62958,62957,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,165000,NEXT_MONTH
64,2,52513,62958,62957,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,165000,NEXT_MONTH
64,1,52513,62960,62959,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,170000,NEXT_MONTH
64,2,52513,62960,62959,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,170000,NEXT_MONTH
64,1,52513,62962,62961,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,175000,NEXT_MONTH
64,2,52513,62962,62961,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,175000,NEXT_MONTH
64,1,52513,62964,62963,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,180000,NEXT_MONTH
64,2,52513,62964,62963,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,180000,NEXT_MONTH
64,1,52513,62977,62976,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,185000,NEXT_MONTH
64,2,52513,62977,62976,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,185000,NEXT_MONTH
64,1,52513,63006,63005,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,190000,NEXT_MONTH
64,2,52513,63006,63005,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,190000,NEXT_MONTH
64,1,52513,63019,63018,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,195000,NEXT_MONTH
64,2,52513,63019,63018,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,195000,NEXT_MONTH
64,1,52513,63021,63020,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,200000,NEXT_MONTH
64,2,52513,63021,63020,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,200000,NEXT_MONTH
64,1,52513,63023,63022,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,205000,NEXT_MONTH
64,2,52513,63023,63022,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,205000,NEXT_MONTH
64,1,52513,63025,63024,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,210000,NEXT_MONTH
64,2,52513,63025,63024,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,210000,NEXT_MONTH
64,1,52513,63027,63026,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,215000,NEXT_MONTH
64,2,52513,63027,63026,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,215000,NEXT_MONTH
64,1,52513,63029,63028,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,220000,NEXT_MONTH
64,2,52513,63029,63028,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,220000,NEXT_MONTH
64,1,52513,63033,63030,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,225000,NEXT_MONTH
64,2,52513,63033,63030,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,225000,NEXT_MONTH
64,1,52513,63035,63034,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,230000,NEXT_MONTH
64,2,52513,63035,63034,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,230000,NEXT_MONTH
64,1,52513,63037,63036,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,235000,NEXT_MONTH
64,2,52513,63037,63036,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,235000,NEXT_MONTH
64,1,52513,63039,63038,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,240000,NEXT_MONTH
64,2,52513,63039,63038,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,240000,NEXT_MONTH
64,1,52513,63043,63042,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,245000,NEXT_MONTH
64,2,52513,63043,63042,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,245000,NEXT_MONTH
64,1,52513,63070,63067,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,250000,NEXT_MONTH
64,2,52513,63070,63067,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,250000,NEXT_MONTH
64,1,52513,63072,63071,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,255000,NEXT_MONTH
64,2,52513,63072,63071,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,255000,NEXT_MONTH
64,1,52513,63074,63073,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,260000,NEXT_MONTH
64,2,52513,63074,63073,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,260000,NEXT_MONTH
64,1,52513,63076,63075,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,265000,NEXT_MONTH
64,2,52513,63076,63075,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,265000,NEXT_MONTH
64,1,52513,63086,63085,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,270000,NEXT_MONTH
64,2,52513,63086,63085,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,270000,NEXT_MONTH
64,1,52513,63098,63097,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,275000,NEXT_MONTH
64,2,52513,63098,63097,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,275000,NEXT_MONTH
64,1,52513,63104,63100,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,280000,NEXT_MONTH
64,2,52513,63104,63100,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,280000,NEXT_MONTH
64,1,52513,63107,63105,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,285000,NEXT_MONTH
64,2,52513,63107,63105,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,285000,NEXT_MONTH
64,1,52513,63117,63108,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,290000,NEXT_MONTH
64,2,52513,63117,63108,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,290000,NEXT_MONTH
64,1,52513,63119,63118,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,295000,NEXT_MONTH
64,2,52513,63119,63118,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,295000,NEXT_MONTH
64,1,52513,63121,63120,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,300000,NEXT_MONTH
64,2,52513,63121,63120,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,300000,NEXT_MONTH
64,1,52513,63123,63122,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,305000,NEXT_MONTH
64,2,52513,63123,63122,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,305000,NEXT_MONTH
64,1,52513,63125,63124,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,310000,NEXT_MONTH
64,2,52513,63125,63124,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,310000,NEXT_MONTH
64,1,52513,63137,63136,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,315000,NEXT_MONTH
64,2,52513,63137,63136,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,315000,NEXT_MONTH
64,1,52513,63139,63138,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,320000,NEXT_MONTH
64,2,52513,63139,63138,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,320000,NEXT_MONTH
64,1,52513,63141,63140,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,325000,NEXT_MONTH
64,2,52513,63141,63140,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,325000,NEXT_MONTH
64,1,52513,63143,63142,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,330000,NEXT_MONTH
64,2,52513,63143,63142,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,330000,NEXT_MONTH
64,1,52513,63145,63144,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,335000,NEXT_MONTH
64,2,52513,63145,63144,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,335000,NEXT_MONTH
64,1,52513,63147,63146,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,340000,NEXT_MONTH
64,2,52513,63147,63146,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,340000,NEXT_MONTH
64,1,52513,63149,63148,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,345000,NEXT_MONTH
64,2,52513,63149,63148,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,345000,NEXT_MONTH
64,1,52513,63151,63150,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,350000,NEXT_MONTH
64,2,52513,63151,63150,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,350000,NEXT_MONTH
64,1,52513,63163,63162,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,355000,NEXT_MONTH
64,2,52513,63163,63162,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,355000,NEXT_MONTH
64,1,52513,63165,63164,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,360000,NEXT_MONTH
64,2,52513,63165,63164,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,360000,NEXT_MONTH
64,1,52513,63167,63166,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,365000,NEXT_MONTH
64,2,52513,63167,63166,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,365000,NEXT_MONTH
64,1,52513,37797,37796,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,370000,NEXT_MONTH
64,2,52513,37797,37796,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,370000,NEXT_MONTH
64,1,52513,52241,52240,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,375000,NEXT_MONTH
64,2,52513,52241,52240,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,375000,NEXT_MONTH
64,1,52513,41168,41163,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,380000,NEXT_MONTH
64,2,52513,41168,41163,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,380000,NEXT_MONTH
64,1,52513,77046,77043,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,390000,NEXT_MONTH
64,2,52513,77046,77043,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,390000,NEXT_MONTH
64,1,52513,35633,35630,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,400000,NEXT_MONTH
64,2,52513,35633,35630,1,1,2,0,0,0,0,0,0,0,0,DRREDDY,400000,NEXT_MONTH
64,1,52539,68491,68490,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,10500,NEXT_MONTH
64,2,52539,68491,68490,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,10500,NEXT_MONTH
64,1,52539,68493,68492,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,11000,NEXT_MONTH
64,2,52539,68493,68492,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,11000,NEXT_MONTH
64,1,52539,68495,68494,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,11500,NEXT_MONTH
64,2,52539,68495,68494,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,11500,NEXT_MONTH
64,1,52539,68525,68496,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,12000,NEXT_MONTH
64,2,52539,68525,68496,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,12000,NEXT_MONTH
64,1,52539,68527,68526,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,12500,NEXT_MONTH
64,2,52539,68527,68526,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,12500,NEXT_MONTH
64,1,52539,68529,68528,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,13000,NEXT_MONTH
64,2,52539,68529,68528,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,13000,NEXT_MONTH
64,1,52539,68531,68530,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,13500,NEXT_MONTH
64,2,52539,68531,68530,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,13500,NEXT_MONTH
64,1,52539,68533,68532,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,14000,NEXT_MONTH
64,2,52539,68533,68532,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,14000,NEXT_MONTH
64,1,52539,68535,68534,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,14500,NEXT_MONTH
64,2,52539,68535,68534,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,14500,NEXT_MONTH
64,1,52539,68698,68697,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15000,NEXT_MONTH
64,2,52539,68698,68697,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15000,NEXT_MONTH
64,1,52539,87919,87918,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15250,NEXT_MONTH
64,2,52539,87919,87918,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15250,NEXT_MONTH
64,1,52539,68822,68821,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15500,NEXT_MONTH
64,2,52539,68822,68821,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15500,NEXT_MONTH
64,1,52539,87921,87920,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15750,NEXT_MONTH
64,2,52539,87921,87920,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,15750,NEXT_MONTH
64,1,52539,68833,68832,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16000,NEXT_MONTH
64,2,52539,68833,68832,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16000,NEXT_MONTH
64,1,52539,87923,87922,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16250,NEXT_MONTH
64,2,52539,87923,87922,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16250,NEXT_MONTH
64,1,52539,68835,68834,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16500,NEXT_MONTH
