Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
1,1,52450,52700,52699,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2660000,CURRENT_MONTH
1,2,52450,52700,52699,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2660000,CURRENT_MONTH
1,1,52450,52702,52701,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2670000,CURRENT_MONTH
1,2,52450,52702,52701,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2670000,CURRENT_MONTH
1,1,52450,52707,52706,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2680000,CURRENT_MONTH
1,2,52450,52707,52706,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2680000,CURRENT_MONTH
1,1,52450,52709,52708,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2690000,CURRENT_MONTH
1,2,52450,52709,52708,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2690000,CURRENT_MONTH
1,1,52450,52711,52710,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2700000,CURRENT_MONTH
1,2,52450,52711,52710,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2700000,CURRENT_MONTH
1,1,52450,52713,52712,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2710000,CURRENT_MONTH
1,2,52450,52713,52712,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2710000,CURRENT_MONTH
1,1,52450,52715,52714,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2720000,CURRENT_MONTH
1,2,52450,52715,52714,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2720000,CURRENT_MONTH
1,1,52450,52717,52716,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2730000,CURRENT_MONTH
1,2,52450,52717,52716,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2730000,CURRENT_MONTH
1,1,52450,52719,52718,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2740000,CURRENT_MONTH
1,2,52450,52719,52718,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2740000,CURRENT_MONTH
1,1,52450,52721,52720,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2750000,CURRENT_MONTH
1,2,52450,52721,52720,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2750000,CURRENT_MONTH
1,1,52450,52724,52723,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2760000,CURRENT_MONTH
1,2,52450,52724,52723,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2760000,CURRENT_MONTH
1,1,52450,52726,52725,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2770000,CURRENT_MONTH
1,2,52450,52726,52725,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2770000,CURRENT_MONTH
1,1,52450,52728,52727,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2780000,CURRENT_MONTH
1,2,52450,52728,52727,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2780000,CURRENT_MONTH
1,1,52450,52730,52729,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2790000,CURRENT_MONTH
1,2,52450,52730,52729,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2790000,CURRENT_MONTH
1,1,52450,52734,52732,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2800000,CURRENT_MONTH
1,2,52450,52734,52732,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2800000,CURRENT_MONTH
1,1,52450,52736,52735,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2810000,CURRENT_MONTH
1,2,52450,52736,52735,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2810000,CURRENT_MONTH
1,1,52450,52738,52737,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2820000,CURRENT_MONTH
1,2,52450,52738,52737,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2820000,CURRENT_MONTH
1,1,52450,52744,52739,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2830000,CURRENT_MONTH
1,2,52450,52744,52739,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2830000,CURRENT_MONTH
1,1,52450,52747,52745,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2840000,CURRENT_MONTH
1,2,52450,52747,52745,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2840000,CURRENT_MONTH
1,1,52450,35013,35012,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2850000,CURRENT_MONTH
1,2,52450,35013,35012,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2850000,CURRENT_MONTH
1,1,52450,35029,35028,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2860000,CURRENT_MONTH
1,2,52450,35029,35028,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2860000,CURRENT_MONTH
1,1,52450,36053,36052,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2870000,CURRENT_MONTH
1,2,52450,36053,36052,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2870000,CURRENT_MONTH
1,1,52450,36055,36054,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2880000,CURRENT_MONTH
1,2,52450,36055,36054,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2880000,CURRENT_MONTH
1,1,52450,36057,36056,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2890000,CURRENT_MONTH
1,2,52450,36057,36056,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2890000,CURRENT_MONTH
1,1,52450,36069,36068,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2900000,CURRENT_MONTH
1,2,52450,36069,36068,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2900000,CURRENT_MONTH
1,1,52450,36071,36070,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2910000,CURRENT_MONTH
1,2,52450,36071,36070,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2910000,CURRENT_MONTH
1,1,52450,36077,36076,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2920000,CURRENT_MONTH
1,2,52450,36077,36076,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2920000,CURRENT_MONTH
1,1,52450,38980,38978,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2930000,CURRENT_MONTH
1,2,52450,38980,38978,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2930000,CURRENT_MONTH
1,1,52450,38983,38982,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2940000,CURRENT_MONTH
1,2,52450,38983,38982,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2940000,CURRENT_MONTH
1,1,52450,40146,40143,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2950000,CURRENT_MONTH
1,2,52450,40146,40143,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2950000,CURRENT_MONTH
1,1,52450,40149,40148,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2960000,CURRENT_MONTH
1,2,52450,40149,40148,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2960000,CURRENT_MONTH
1,1,52450,42909,42908,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2970000,CURRENT_MONTH
1,2,52450,42909,42908,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2970000,CURRENT_MONTH
1,1,52450,42914,42913,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2980000,CURRENT_MONTH
1,2,52450,42914,42913,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2980000,CURRENT_MONTH
1,1,52450,42916,42915,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2990000,CURRENT_MONTH
1,2,52450,42916,42915,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2990000,CURRENT_MONTH
1,1,52450,42919,42918,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3000000,CURRENT_MONTH
1,2,52450,42919,42918,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3000000,CURRENT_MONTH
1,1,52450,44212,44211,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3010000,CURRENT_MONTH
1,2,52450,44212,44211,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3010000,CURRENT_MONTH
1,1,52450,44214,44213,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3020000,CURRENT_MONTH
1,2,52450,44214,44213,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3020000,CURRENT_MONTH
1,1,52450,44217,44215,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3030000,CURRENT_MONTH
1,2,52450,44217,44215,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3030000,CURRENT_MONTH
1,1,52450,44219,44218,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3040000,CURRENT_MONTH
1,2,52450,44219,44218,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3040000,CURRENT_MONTH
1,1,52450,44240,44237,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3050000,CURRENT_MONTH
1,2,52450,44240,44237,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3050000,CURRENT_MONTH
1,1,52450,40246,40245,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3060000,CURRENT_MONTH
1,2,52450,40246,40245,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3060000,CURRENT_MONTH
1,1,52450,40248,40247,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3070000,CURRENT_MONTH
1,2,52450,40248,40247,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3070000,CURRENT_MONTH
1,1,52450,40262,40261,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3080000,CURRENT_MONTH
1,2,52450,40262,40261,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3080000,CURRENT_MONTH
1,1,52450,40265,40264,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3090000,CURRENT_MONTH
1,2,52450,40265,40264,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3090000,CURRENT_MONTH
1,1,52450,40267,40266,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3100000,CURRENT_MONTH
1,2,52450,40267,40266,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3100000,CURRENT_MONTH
1,1,52450,48490,48486,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3110000,CURRENT_MONTH
1,2,52450,48490,48486,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3110000,CURRENT_MONTH
1,1,52450,48492,48491,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3120000,CURRENT_MONTH
1,2,52450,48492,48491,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3120000,CURRENT_MONTH
1,1,52450,49795,49794,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3130000,CURRENT_MONTH
1,2,52450,49795,49794,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3130000,CURRENT_MONTH
1,1,52450,49809,49796,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3140000,CURRENT_MONTH
1,2,52450,49809,49796,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3140000,CURRENT_MONTH
1,1,52450,41334,41333,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3150000,CURRENT_MONTH
1,2,52450,41334,41333,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3150000,CURRENT_MONTH
1,1,52450,53678,53639,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3160000,CURRENT_MONTH
1,2,52450,53678,53639,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3160000,CURRENT_MONTH
1,1,52450,57724,57723,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3170000,CURRENT_MONTH
1,2,52450,57724,57723,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3170000,CURRENT_MONTH
1,1,52450,57726,57725,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3180000,CURRENT_MONTH
1,2,52450,57726,57725,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3180000,CURRENT_MONTH
1,1,52450,57728,57727,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3190000,CURRENT_MONTH
1,2,52450,57728,57727,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3190000,CURRENT_MONTH
1,1,52450,57738,57729,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3200000,CURRENT_MONTH
1,2,52450,57738,57729,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3200000,CURRENT_MONTH
1,1,52450,43479,43478,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3210000,CURRENT_MONTH
1,2,52450,43479,43478,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,3210000,CURRENT_MONTH
1,1,52544,69774,69773,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,21000,CURRENT_MONTH
1,2,52544,69774,69773,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,21000,CURRENT_MONTH
1,1,52544,69776,69775,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,22000,CURRENT_MONTH
1,2,52544,69776,69775,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,22000,CURRENT_MONTH
1,1,52544,69905,69904,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,23000,CURRENT_MONTH
1,2,52544,69905,69904,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,23000,CURRENT_MONTH
1,1,52544,69907,69906,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,24000,CURRENT_MONTH
1,2,52544,69907,69906,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,24000,CURRENT_MONTH
1,1,52544,69915,69914,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,25000,CURRENT_MONTH
1,2,52544,69915,69914,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,25000,CURRENT_MONTH
1,1,52544,69937,69936,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,26000,CURRENT_MONTH
1,2,52544,69937,69936,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,26000,CURRENT_MONTH
1,1,52544,69939,69938,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,27000,CURRENT_MONTH
1,2,52544,69939,69938,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,27000,CURRENT_MONTH
1,1,52544,69941,69940,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,28000,CURRENT_MONTH
1,2,52544,69941,69940,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,28000,CURRENT_MONTH
1,1,52544,42067,42066,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,28500,CURRENT_MONTH
1,2,52544,42067,42066,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,28500,CURRENT_MONTH
1,1,52544,69943,69942,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,29000,CURRENT_MONTH
1,2,52544,69943,69942,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,29000,CURRENT_MONTH
1,1,52544,39398,39386,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,29500,CURRENT_MONTH
1,2,52544,39398,39386,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,29500,CURRENT_MONTH
1,1,52544,69945,69944,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,30000,CURRENT_MONTH
1,2,52544,69945,69944,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,30000,CURRENT_MONTH
1,1,52544,89895,89894,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,30500,CURRENT_MONTH
1,2,52544,89895,89894,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,30500,CURRENT_MONTH
1,1,52544,69947,69946,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,31000,CURRENT_MONTH
1,2,52544,69947,69946,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,31000,CURRENT_MONTH
1,1,52544,89897,89896,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,31500,CURRENT_MONTH
1,2,52544,89897,89896,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,31500,CURRENT_MONTH
1,1,52544,69949,69948,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,32000,CURRENT_MONTH
1,2,52544,69949,69948,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,32000,CURRENT_MONTH
1,1,52544,89899,89898,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,32500,CURRENT_MONTH
1,2,52544,89899,89898,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,32500,CURRENT_MONTH
1,1,52544,69951,69950,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,33000,CURRENT_MONTH
1,2,52544,69951,69950,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,33000,CURRENT_MONTH
1,1,52544,89901,89900,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,33500,CURRENT_MONTH
1,2,52544,89901,89900,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,33500,CURRENT_MONTH
1,1,52544,69953,69952,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,34000,CURRENT_MONTH
1,2,52544,69953,69952,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,34000,CURRENT_MONTH
1,1,52544,89903,89902,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,34500,CURRENT_MONTH
1,2,52544,89903,89902,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,34500,CURRENT_MONTH
1,1,52544,69955,69954,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,35000,CURRENT_MONTH
1,2,52544,69955,69954,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,35000,CURRENT_MONTH
1,1,52544,89905,89904,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,35500,CURRENT_MONTH
1,2,52544,89905,89904,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,35500,CURRENT_MONTH
1,1,52544,69957,69956,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,36000,CURRENT_MONTH
1,2,52544,69957,69956,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,36000,CURRENT_MONTH
1,1,52544,89907,89906,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,36500,CURRENT_MONTH
1,2,52544,89907,89906,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,36500,CURRENT_MONTH
1,1,52544,69959,69958,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,37000,CURRENT_MONTH
1,2,52544,69959,69958,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,37000,CURRENT_MONTH
1,1,52544,89909,89908,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,37500,CURRENT_MONTH
1,2,52544,89909,89908,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,37500,CURRENT_MONTH
1,1,52544,69961,69960,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,38000,CURRENT_MONTH
1,2,52544,69961,69960,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,38000,CURRENT_MONTH
1,1,52544,89911,89910,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,38500,CURRENT_MONTH
1,2,52544,89911,89910,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,38500,CURRENT_MONTH
1,1,52544,69973,69972,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,39000,CURRENT_MONTH
1,2,52544,69973,69972,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,39000,CURRENT_MONTH
1,1,52544,89913,89912,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,39500,CURRENT_MONTH
1,2,52544,89913,89912,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,39500,CURRENT_MONTH
1,1,52544,69975,69974,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,40000,CURRENT_MONTH
1,2,52544,69975,69974,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,40000,CURRENT_MONTH
1,1,52544,89915,89914,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,40500,CURRENT_MONTH
1,2,52544,89915,89914,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,40500,CURRENT_MONTH
1,1,52544,69977,69976,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,41000,CURRENT_MONTH
1,2,52544,69977,69976,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,41000,CURRENT_MONTH
1,1,52544,89917,89916,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,41500,CURRENT_MONTH
1,2,52544,89917,89916,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,41500,CURRENT_MONTH
1,1,52544,69979,69978,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,42000,CURRENT_MONTH
1,2,52544,69979,69978,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,42000,CURRENT_MONTH
1,1,52544,89919,89918,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,42500,CURRENT_MONTH
1,2,52544,89919,89918,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,42500,CURRENT_MONTH
1,1,52544,69981,69980,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,43000,CURRENT_MONTH
1,2,52544,69981,69980,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,43000,CURRENT_MONTH
1,1,52544,89921,89920,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,43500,CURRENT_MONTH
1,2,52544,89921,89920,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,43500,CURRENT_MONTH
1,1,52544,69983,69982,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,44000,CURRENT_MONTH
1,2,52544,69983,69982,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,44000,CURRENT_MONTH
1,1,52544,89923,89922,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,44500,CURRENT_MONTH
1,2,52544,89923,89922,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,44500,CURRENT_MONTH
1,1,52544,69985,69984,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,45000,CURRENT_MONTH
1,2,52544,69985,69984,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,45000,CURRENT_MONTH
1,1,52544,89945,89924,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,45500,CURRENT_MONTH
1,2,52544,89945,89924,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,45500,CURRENT_MONTH
1,1,52544,69987,69986,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,46000,CURRENT_MONTH
1,2,52544,69987,69986,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,46000,CURRENT_MONTH
1,1,52544,89947,89946,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,46500,CURRENT_MONTH
1,2,52544,89947,89946,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,46500,CURRENT_MONTH
1,1,52544,69989,69988,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,47000,CURRENT_MONTH
1,2,52544,69989,69988,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,47000,CURRENT_MONTH
1,1,52544,89984,89948,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,47500,CURRENT_MONTH
1,2,52544,89984,89948,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,47500,CURRENT_MONTH
1,1,52544,69991,69990,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,48000,CURRENT_MONTH
1,2,52544,69991,69990,1,500,2,0,0,0,0,0,0,0,0,ICICIBANK,48000,CURRENT_MONTH
