Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
1,1,45125,46081,46080,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2570000,NEXT_MONTH
1,2,45125,46081,46080,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2570000,NEXT_MONTH
1,1,45125,46083,46082,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2580000,NEXT_MONTH
1,2,45125,46083,46082,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2580000,NEXT_MONTH
1,1,45125,46099,46084,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2590000,NEXT_MONTH
1,2,45125,46099,46084,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2590000,NEXT_MONTH
1,1,45125,46101,46100,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2600000,NEXT_MONTH
1,2,45125,46101,46100,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2600000,NEXT_MONTH
1,1,45125,46104,46103,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2610000,NEXT_MONTH
1,2,45125,46104,46103,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2610000,NEXT_MONTH
1,1,45125,46110,46106,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2620000,NEXT_MONTH
1,2,45125,46110,46106,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2620000,NEXT_MONTH
1,1,45125,46112,46111,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2630000,NEXT_MONTH
1,2,45125,46112,46111,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2630000,NEXT_MONTH
1,1,45125,46115,46114,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2640000,NEXT_MONTH
1,2,45125,46115,46114,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2640000,NEXT_MONTH
1,1,45125,46120,46119,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2650000,NEXT_MONTH
1,2,45125,46120,46119,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2650000,NEXT_MONTH
1,1,45125,46122,46121,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2660000,NEXT_MONTH
1,2,45125,46122,46121,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2660000,NEXT_MONTH
1,1,45125,35203,35202,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2670000,NEXT_MONTH
1,2,45125,35203,35202,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2670000,NEXT_MONTH
1,1,45125,35206,35205,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2680000,NEXT_MONTH
1,2,45125,35206,35205,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2680000,NEXT_MONTH
1,1,45125,35214,35213,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2690000,NEXT_MONTH
1,2,45125,35214,35213,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2690000,NEXT_MONTH
1,1,45125,35220,35219,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2700000,NEXT_MONTH
1,2,45125,35220,35219,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2700000,NEXT_MONTH
1,1,45125,36402,36396,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2710000,NEXT_MONTH
1,2,45125,36402,36396,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2710000,NEXT_MONTH
1,1,45125,37260,37258,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2720000,NEXT_MONTH
1,2,45125,37260,37258,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2720000,NEXT_MONTH
1,1,45125,39150,39149,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2730000,NEXT_MONTH
1,2,45125,39150,39149,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2730000,NEXT_MONTH
1,1,45125,39166,39153,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2740000,NEXT_MONTH
1,2,45125,39166,39153,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2740000,NEXT_MONTH
1,1,45125,39168,39167,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2750000,NEXT_MONTH
1,2,45125,39168,39167,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2750000,NEXT_MONTH
1,1,45125,39610,39609,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2760000,NEXT_MONTH
1,2,45125,39610,39609,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2760000,NEXT_MONTH
1,1,45125,39612,39611,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2770000,NEXT_MONTH
1,2,45125,39612,39611,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2770000,NEXT_MONTH
1,1,45125,40009,40008,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2780000,NEXT_MONTH
1,2,45125,40009,40008,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2780000,NEXT_MONTH
1,1,45125,41088,41087,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2790000,NEXT_MONTH
