Instance,StratType,Token1,Token2,Token3,Token4,SingleOrderLot,MaxPositionLot,TokenWiseSpread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,PortName
1,11,40543,61460,61461,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9800 (LP)
1,12,40543,61460,61461,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9800 (SP)
1,11,40543,49885,49889,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9850 (LP)
1,12,40543,49885,49889,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9850 (SP)
1,11,40543,39129,39130,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9900 (LP)
1,12,40543,39129,39130,40540,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10000-9900 (SP)
1,11,49899,38037,38045,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9000 (LP)
1,12,49899,38037,38045,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9000 (SP)
1,11,49899,49806,49815,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9050 (LP)
1,12,49899,49806,49815,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9050 (SP)
1,11,49899,35229,35232,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9100 (LP)
1,12,49899,35229,35232,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9100 (SP)
1,11,49899,49816,49827,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9150 (LP)
1,12,49899,49816,49827,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9150 (SP)
1,11,49899,38763,38764,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9200 (LP)
1,12,49899,38763,38764,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9200 (SP)
1,11,49899,49828,49845,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9250 (LP)
1,12,49899,49828,49845,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9250 (SP)
1,11,49899,38505,38506,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9300 (LP)
1,12,49899,38505,38506,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9300 (SP)
1,11,49899,49846,49855,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9350 (LP)
1,12,49899,49846,49855,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9350 (SP)
1,11,49899,39374,39375,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9400 (LP)
1,12,49899,39374,39375,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9400 (SP)
1,11,49899,49856,49859,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9450 (LP)
1,12,49899,49856,49859,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9450 (SP)
1,11,49899,41520,41521,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9500 (LP)
1,12,49899,41520,41521,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9500 (SP)
1,11,49899,49863,49870,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9550 (LP)
1,12,49899,49863,49870,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9550 (SP)
1,11,49899,45726,45727,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9600 (LP)
1,12,49899,45726,45727,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9600 (SP)
1,11,49899,49871,49872,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9650 (LP)
1,12,49899,49871,49872,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9650 (SP)
1,11,49899,38997,38998,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9700 (LP)
1,12,49899,38997,38998,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9700 (SP)
1,11,49899,49873,49884,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9750 (LP)
1,12,49899,49873,49884,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9750 (SP)
1,11,49899,61460,61461,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9800 (LP)
1,12,49899,61460,61461,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9800 (SP)
1,11,49899,49885,49889,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9850 (LP)
1,12,49899,49885,49889,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9850 (SP)
1,11,49899,39129,39130,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9900 (LP)
1,12,49899,39129,39130,49892,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10050-9900 (SP)
1,11,41976,38037,38045,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9000 (LP)
1,12,41976,38037,38045,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9000 (SP)
1,11,41976,49806,49815,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9050 (LP)
1,12,41976,49806,49815,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9050 (SP)
1,11,41976,35229,35232,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9100 (LP)
1,12,41976,35229,35232,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9100 (SP)
1,11,41976,49816,49827,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9150 (LP)
1,12,41976,49816,49827,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9150 (SP)
1,11,41976,38763,38764,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9200 (LP)
1,12,41976,38763,38764,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9200 (SP)
1,11,41976,49828,49845,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9250 (LP)
1,12,41976,49828,49845,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9250 (SP)
1,11,41976,38505,38506,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9300 (LP)
1,12,41976,38505,38506,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9300 (SP)
1,11,41976,49846,49855,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9350 (LP)
1,12,41976,49846,49855,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9350 (SP)
1,11,41976,39374,39375,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9400 (LP)
1,12,41976,39374,39375,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9400 (SP)
1,11,41976,49856,49859,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9450 (LP)
1,12,41976,49856,49859,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9450 (SP)
1,11,41976,41520,41521,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9500 (LP)
1,12,41976,41520,41521,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9500 (SP)
1,11,41976,49863,49870,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9550 (LP)
1,12,41976,49863,49870,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9550 (SP)
1,11,41976,45726,45727,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9600 (LP)
1,12,41976,45726,45727,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9600 (SP)
1,11,41976,49871,49872,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9650 (LP)
1,12,41976,49871,49872,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9650 (SP)
1,11,41976,38997,38998,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9700 (LP)
1,12,41976,38997,38998,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9700 (SP)
1,11,41976,49873,49884,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9750 (LP)
1,12,41976,49873,49884,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9750 (SP)
1,11,41976,61460,61461,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9800 (LP)
1,12,41976,61460,61461,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9800 (SP)
1,11,41976,49885,49889,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9850 (LP)
1,12,41976,49885,49889,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9850 (SP)
1,11,41976,39129,39130,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9900 (LP)
1,12,41976,39129,39130,41975,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10100-9900 (SP)
1,11,49905,38037,38045,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9000 (LP)
1,12,49905,38037,38045,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9000 (SP)
1,11,49905,49806,49815,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9050 (LP)
1,12,49905,49806,49815,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9050 (SP)
1,11,49905,35229,35232,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9100 (LP)
1,12,49905,35229,35232,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9100 (SP)
1,11,49905,49816,49827,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9150 (LP)
1,12,49905,49816,49827,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9150 (SP)
1,11,49905,38763,38764,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9200 (LP)
1,12,49905,38763,38764,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9200 (SP)
1,11,49905,49828,49845,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9250 (LP)
1,12,49905,49828,49845,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9250 (SP)
1,11,49905,38505,38506,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9300 (LP)
1,12,49905,38505,38506,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9300 (SP)
1,11,49905,49846,49855,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9350 (LP)
1,12,49905,49846,49855,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9350 (SP)
1,11,49905,39374,39375,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9400 (LP)
1,12,49905,39374,39375,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9400 (SP)
1,11,49905,49856,49859,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9450 (LP)
1,12,49905,49856,49859,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9450 (SP)
1,11,49905,41520,41521,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9500 (LP)
1,12,49905,41520,41521,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9500 (SP)
1,11,49905,49863,49870,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9550 (LP)
1,12,49905,49863,49870,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9550 (SP)
1,11,49905,45726,45727,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9600 (LP)
1,12,49905,45726,45727,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9600 (SP)
1,11,49905,49871,49872,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9650 (LP)
1,12,49905,49871,49872,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9650 (SP)
1,11,49905,38997,38998,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9700 (LP)
1,12,49905,38997,38998,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9700 (SP)
1,11,49905,49873,49884,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9750 (LP)
1,12,49905,49873,49884,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9750 (SP)
1,11,49905,61460,61461,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9800 (LP)
1,12,49905,61460,61461,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9800 (SP)
1,11,49905,49885,49889,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9850 (LP)
1,12,49905,49885,49889,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9850 (SP)
1,11,49905,39129,39130,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9900 (LP)
1,12,49905,39129,39130,49900,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10150-9900 (SP)
1,11,39529,38037,38045,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9000 (LP)
1,12,39529,38037,38045,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9000 (SP)
1,11,39529,49806,49815,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9050 (LP)
1,12,39529,49806,49815,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9050 (SP)
1,11,39529,35229,35232,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9100 (LP)
1,12,39529,35229,35232,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9100 (SP)
1,11,39529,49816,49827,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9150 (LP)
1,12,39529,49816,49827,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9150 (SP)
1,11,39529,38763,38764,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9200 (LP)
1,12,39529,38763,38764,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9200 (SP)
1,11,39529,49828,49845,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9250 (LP)
1,12,39529,49828,49845,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9250 (SP)
1,11,39529,38505,38506,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9300 (LP)
1,12,39529,38505,38506,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9300 (SP)
1,11,39529,49846,49855,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9350 (LP)
1,12,39529,49846,49855,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9350 (SP)
1,11,39529,39374,39375,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9400 (LP)
1,12,39529,39374,39375,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9400 (SP)
1,11,39529,49856,49859,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9450 (LP)
1,12,39529,49856,49859,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9450 (SP)
1,11,39529,41520,41521,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9500 (LP)
1,12,39529,41520,41521,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9500 (SP)
1,11,39529,49863,49870,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9550 (LP)
1,12,39529,49863,49870,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9550 (SP)
1,11,39529,45726,45727,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9600 (LP)
1,12,39529,45726,45727,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9600 (SP)
1,11,39529,49871,49872,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9650 (LP)
1,12,39529,49871,49872,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9650 (SP)
1,11,39529,38997,38998,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9700 (LP)
1,12,39529,38997,38998,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9700 (SP)
1,11,39529,49873,49884,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9750 (LP)
1,12,39529,49873,49884,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9750 (SP)
1,11,39529,61460,61461,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9800 (LP)
1,12,39529,61460,61461,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9800 (SP)
1,11,39529,49885,49889,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9850 (LP)
1,12,39529,49885,49889,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9850 (SP)
1,11,39529,39129,39130,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9900 (LP)
1,12,39529,39129,39130,39528,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10200-9900 (SP)
1,11,49911,38037,38045,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9000 (LP)
1,12,49911,38037,38045,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9000 (SP)
1,11,49911,49806,49815,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9050 (LP)
1,12,49911,49806,49815,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9050 (SP)
1,11,49911,35229,35232,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9100 (LP)
1,12,49911,35229,35232,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9100 (SP)
1,11,49911,49816,49827,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9150 (LP)
1,12,49911,49816,49827,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9150 (SP)
1,11,49911,38763,38764,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9200 (LP)
1,12,49911,38763,38764,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9200 (SP)
1,11,49911,49828,49845,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9250 (LP)
1,12,49911,49828,49845,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9250 (SP)
1,11,49911,38505,38506,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9300 (LP)
1,12,49911,38505,38506,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9300 (SP)
1,11,49911,49846,49855,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9350 (LP)
1,12,49911,49846,49855,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9350 (SP)
1,11,49911,39374,39375,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9400 (LP)
1,12,49911,39374,39375,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9400 (SP)
1,11,49911,49856,49859,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9450 (LP)
1,12,49911,49856,49859,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9450 (SP)
1,11,49911,41520,41521,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9500 (LP)
1,12,49911,41520,41521,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9500 (SP)
1,11,49911,49863,49870,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9550 (LP)
1,12,49911,49863,49870,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9550 (SP)
1,11,49911,45726,45727,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9600 (LP)
1,12,49911,45726,45727,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9600 (SP)
1,11,49911,49871,49872,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9650 (LP)
1,12,49911,49871,49872,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9650 (SP)
1,11,49911,38997,38998,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9700 (LP)
1,12,49911,38997,38998,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9700 (SP)
1,11,49911,49873,49884,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9750 (LP)
1,12,49911,49873,49884,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9750 (SP)
1,11,49911,61460,61461,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9800 (LP)
1,12,49911,61460,61461,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9800 (SP)
1,11,49911,49885,49889,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9850 (LP)
1,12,49911,49885,49889,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9850 (SP)
1,11,49911,39129,39130,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9900 (LP)
1,12,49911,39129,39130,49910,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10250-9900 (SP)
1,11,38061,38037,38045,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9000 (LP)
1,12,38061,38037,38045,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9000 (SP)
1,11,38061,49806,49815,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9050 (LP)
1,12,38061,49806,49815,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9050 (SP)
1,11,38061,35229,35232,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9100 (LP)
1,12,38061,35229,35232,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9100 (SP)
1,11,38061,49816,49827,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9150 (LP)
1,12,38061,49816,49827,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9150 (SP)
1,11,38061,38763,38764,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9200 (LP)
1,12,38061,38763,38764,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9200 (SP)
1,11,38061,49828,49845,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9250 (LP)
1,12,38061,49828,49845,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9250 (SP)
1,11,38061,38505,38506,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9300 (LP)
1,12,38061,38505,38506,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9300 (SP)
1,11,38061,49846,49855,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9350 (LP)
1,12,38061,49846,49855,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9350 (SP)
1,11,38061,39374,39375,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9400 (LP)
1,12,38061,39374,39375,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9400 (SP)
1,11,38061,49856,49859,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9450 (LP)
1,12,38061,49856,49859,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9450 (SP)
1,11,38061,41520,41521,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9500 (LP)
1,12,38061,41520,41521,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9500 (SP)
1,11,38061,49863,49870,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9550 (LP)
1,12,38061,49863,49870,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9550 (SP)
1,11,38061,45726,45727,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9600 (LP)
1,12,38061,45726,45727,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9600 (SP)
1,11,38061,49871,49872,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9650 (LP)
1,12,38061,49871,49872,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9650 (SP)
1,11,38061,38997,38998,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9700 (LP)
1,12,38061,38997,38998,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9700 (SP)
1,11,38061,49873,49884,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9750 (LP)
1,12,38061,49873,49884,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9750 (SP)
1,11,38061,61460,61461,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9800 (LP)
1,12,38061,61460,61461,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9800 (SP)
1,11,38061,49885,49889,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9850 (LP)
1,12,38061,49885,49889,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9850 (SP)
1,11,38061,39129,39130,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9900 (LP)
1,12,38061,39129,39130,38047,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10300-9900 (SP)
1,11,49925,38037,38045,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9000 (LP)
